,Participant,Comparison Hertz,3s-pre-ready,2s-pre-ready,1s-pre-ready,0th-time,at-ready,1s-post-ready,2s-post-ready,at-standard,1s-post-standard,2s-post-standard,3s-post-standard,at-comparison,1s-post-comparison,2s-post-comp,3s-post-comp,at-response,1s-post-response,2s-post-response,3s-post-response,4s-post-response,Response (Correct/Incorrect),Baseline
5_1,5,832,,,,,4.068103406048867,3.9969480406730735,4.117023205926851,4.041793023426005,4.186611094399605,4.124291257742079,4.044621030224088,3.954639801713847,3.976402785132193,3.988818739016348,4.116672471935853,4.074931498035894,4.168882144397539,4.129703651806414,4.062670813658404,3.952501941401224,Correct,
5_2,5,832,4.76804936257417,4.691976943377239,4.732195465776242,,4.710884325512403,4.686294017550127,4.739916801587985,4.582388169890455,4.77670029985623,4.761009155806963,4.475226927959014,4.716528064496131,4.882129719349329,4.762908915014302,4.347719659560178,4.746304345898969,4.864277284109981,4.781426892147768,4.809165560123886,4.602558738632094,Correct,4.730013152975705
5_3,5,832,4.725128803918525,4.470500619342752,4.618613349316261,,4.064417838720468,4.187323860163192,4.334791101391478,4.116514200602299,4.4101976636329345,4.068755179466304,4.288379296845359,4.434514223208097,4.544809983801827,4.126105091235617,4.372817137946299,4.331407172522226,4.120450868154847,4.110053745623232,4.402890927030104,4.215124744158888,Correct,4.5978147116306385
6_1,6,832,3.2067673694894343,3.1471038497027757,3.15554340824716,,3.0558410722193363,3.008289180828929,3.196972475038919,3.1859539830006467,3.1507892722843196,3.257102015764368,3.0203387639819614,3.221626875751965,3.4531492033161926,3.44613685536708,3.1410633001839496,3.321179406574058,3.4129966325814385,3.3543806596779073,3.1605583837247013,3.2134595641873287,Correct,3.176935609596105
6_2,6,832,3.544164469232397,3.6017804981278765,3.101203034723424,,3.4060041946778528,3.2597819115158297,3.575502131402684,3.286850974923029,3.3089933884267473,3.2825660097546376,3.215422254880132,3.2544233637442255,3.429154245975436,3.427407620020385,3.238309320798555,3.096606327669723,3.232358538994919,3.133078237393542,3.11579767285333,3.4080201945249162,Correct,3.572972483680137
6_3,6,832,,,,3.156725156866897,3.3071731782280023,3.1073473626548855,3.239128920795327,3.1948678766207523,3.1911412675717825,3.1402512042365722,3.120209720148524,3.1138707572842255,3.203476376548291,3.176652439856562,3.2202401622408674,3.2165361047185175,3.217498185497084,3.129646085733809,3.0690146545506765,3.095018365119132,Correct,3.156725156866897
7_1,7,832,3.562132664849964,3.610797709295687,3.5085203872297424,,3.66586194655501,3.726488861616676,3.72256912784199,3.5145507997537804,3.6250193315568873,3.654690368215622,3.710951837480132,3.5861588564436775,3.6438079342948986,3.3811021329675386,3.146386095172791,3.2573092745265098,3.3202101807848896,3.215644335295098,3.1616437361267105,3.224371276303534,Incorrect,3.5864651870728252
7_2,7,832,2.651049736175323,2.6254703302942444,2.5426188263265437,,2.7331362263222223,2.3983751973417355,2.470691065815393,2.163555202549,2.0623858706534404,2.094797176318531,1.9186111055981385,1.7517804579568002,1.7627438920833778,2.008275033448454,2.024276440019744,1.9607271580203165,1.8405357109597442,1.9669329687737627,2.0643956147431237,2.051830741726277,Correct,2.6382600332347836
7_3,7,832,,,,4.173532761389602,3.193142440576091,3.8669083883023534,3.9443455107291214,3.933645786749474,3.84619019453411,3.8080384209847042,3.71617275831759,3.5007821410598843,3.5410614280912207,3.526757704814949,3.38774739393713,3.3900830297903317,3.527515373607004,3.5226781104514395,3.3907610900204403,3.2711585449010565,Correct,4.173532761389602
8_1,8,832,4.554630116425089,4.719816035968598,4.828327693379299,,5.003587218093098,5.064971902200072,4.612279148441251,4.765215388475557,4.636167685826311,4.5927753579408845,4.805516491590287,5.110356501998874,5.275359556740446,5.2262535040825435,5.268879889551734,5.309605558725842,5.546306839225106,4.899775652033998,5.033832057455264,4.756440004752235,Correct,4.637223076196843
8_2,8,832,,,,5.085416772734273,4.690291701136417,4.811347073708788,5.125506350259174,4.569578026048724,4.570807171141769,4.628458241909238,4.506624477878738,4.075845802447253,4.011139027339961,4.429708875640571,4.036572784724925,4.298479028468419,3.776118221307808,4.388525923795521,4.669405607516772,4.91670093095747,Correct,5.085416772734273
8_3,8,832,REJECT,,,,,,,,,,,,,,,,,,,,,
9_1,9,832,3.5114059465959357,3.5540316392575075,3.508322220024626,,3.427413530020643,3.4750194770197473,3.5010567845805647,3.5368787284733623,3.4084665539631946,3.4703959542529894,3.4267726464756314,3.5462989442193864,3.662786891217355,3.6167036868665488,3.507249994843109,3.6330320268252327,3.712624250519134,3.296137086850141,3.433981184731213,3.496743493501265,Correct,3.5327187929267216
9_2,9,832,,,,3.5734184271411,3.5649954712921135,3.633758440644786,3.6260541481712525,3.59371302388108,3.38151512106392,3.5826329228832656,3.549405934107691,3.5110463622282695,3.560404425394772,3.680327871023149,3.2869110131674204,3.37092611624513,3.468060643146097,3.6180034383266886,3.6091517222269673,3.4167940342006546,Correct,3.5734184271411
9_3,9,832,4.001982776555948,3.8144843049766726,3.713106974891943,,3.33965002406115,3.3706701672483423,3.4085897373988523,3.2601726996745963,3.304991661510036,3.372445294902571,3.317427443254278,3.3987592206436052,3.581271028488511,3.300298518869374,3.2893651821190253,3.392349508372469,3.526457903145675,3.4369567322833654,3.2993163194399555,3.2550457284022847,Correct,3.9082335407663105
11_1,11,832,3.982622746887157,3.5957041278983004,3.608206310131199,,3.7118852066338084,3.8118506750807826,3.7816246268655243,3.7839055853277968,3.7839794931200785,3.7858813417390644,3.8120281312260222,4.089670343396292,4.086108647146977,4.085749035612078,4.085736977760511,4.085233676316426,4.0484187852291305,3.834823616361557,3.4265553926970247,3.411114421299478,Correct,3.7891634373927285
11_2,11,832,,,,4.13322600034513,4.208547651017146,4.231726988290264,4.061307092586947,4.245928651301806,3.900908949437735,3.9552544249056263,3.9592240478923824,3.6746654765038067,3.6602629734093326,3.9219117327216764,3.9662612375764574,3.9609653534276594,3.9494507024306835,4.045820127047702,3.1256619903474756,4.033269372992014,Correct,4.13322600034513
11_3,11,832,,,,3.051321916449686,3.2431624767300575,3.0827158026888215,3.1207126622407038,2.8000873727447075,2.878213364574996,3.0994609805227196,3.1744723877266012,3.235869913471539,3.202776194275448,3.316238835630327,3.462405926744486,3.293220887719228,3.466695338161859,3.5560793001884243,3.49633253078352,3.3875485453857093,Correct,3.051321916449686
12_1,12,832,REJECT,,,,,,,,,,,,,,,,,,,,,
12_2,12,832,,,,4.66799453133764,4.809041876449216,4.83262946060409,5.0351195484748645,5.319826975335682,5.251483688864212,5.331577646729174,5.331002092684119,5.328608187147981,5.468932319449448,5.512617999709858,5.547736043955624,5.523802068619513,5.574915713098118,5.624494101772419,5.644843752334271,5.467875189817919,Correct,4.66799453133764
12_3,12,832,5.61356918856202,4.203980127421862,4.193245449890616,,3.483851943964793,3.822538982505102,4.695671226033341,5.129482063676102,4.874797716917448,4.724472246352632,3.6925279368774397,3.7911410826565763,4.555542281278314,3.886133121499993,3.755468138617988,3.637576779632682,4.410403948406949,4.55103994240005,4.852103307203025,4.929831060312441,Correct,4.908774657991941
13_1,13,832,2.3263766151144645,2.2702380632748462,2.2645139413512827,,2.326835421412556,2.1550424146083804,2.2102921327547747,2.080413136947633,2.2035804919826565,2.200669512682944,2.155066392485464,2.2513712326208815,2.3016994519840552,2.2193629053223343,2.2482401114543906,2.2851086212972342,2.2790342121237512,2.4078827493475172,2.2149806539907244,2.269555748599761,Correct,2.2983073391946554
13_2,13,832,2.4310027988898035,2.1561934175577844,1.9487775142170873,,2.221769811855036,1.954748066874978,2.0470163257798126,2.160478360837885,1.926212660793551,1.9289992884419418,1.9295112402410979,2.1234048226080384,2.1844646610371594,2.1869247823986626,2.1878631597949743,2.172739312850545,1.4833603898460919,0.7252110615139377,0.8955089844502306,2.2462496810191492,Correct,2.2935981082237937
13_3,13,832,1.9428055270589577,1.9428687544997274,2.0080004734818906,,2.2104569660567397,2.1053972428091163,2.1336057241054944,2.1080021777006364,2.198828879624417,2.2742830349984207,1.9545457332356957,1.7098232790131231,1.9476474684759162,1.981318437869512,2.1664438136300115,2.0491590989585515,2.213578941408512,2.2860196554874936,2.3201857794709038,2.2739241153695406,Correct,1.9428371407793426
14_1,14,832,3.1883410877404135,3.2594007344685445,3.1819542792423303,,2.9862989077718063,2.997182597597952,3.2839637662849515,2.761501198951923,3.031910312806336,3.187251225791768,2.9690214892513245,2.850197918386379,3.1116693410947676,3.0339786078603197,2.968321730132809,2.62471164248482,3.046666807280775,3.113778164601496,2.716053186425517,2.6693257968533484,Correct,3.2238709111044788
14_2,14,832,3.403816798927891,3.0234969111738867,2.8633389575197157,,3.2096010053200303,3.2707098951338205,3.323393306759103,3.088257722630996,2.7186114121086975,2.90042353626934,3.0324500984081104,2.990780765687545,2.9116557482642715,2.890378365252378,2.827445194433373,2.8566349215090283,2.7723325660392746,2.7217493187074067,2.6722898069627647,2.8717395990587735,Correct,3.213656855050889
14_3,14,832,REJECT,,,,,,,,,,,,,,,,,,,,,
16_1,16,832,3.030286628794675,3.041707249907253,2.612227086964009,,3.6338193158150243,3.6775250390265515,3.7268942499785096,3.792907736061076,4.2356601551963795,4.257958617554421,4.286199118323093,4.325406057577538,4.275292405939092,4.075349813183105,3.5525665713401144,3.8435613317632824,3.8953929226701627,3.9922803060145697,4.337768652948207,4.472897433759038,Correct,3.035996939350964
16_2,16,832,3.5966548284600983,3.7529461914523106,3.9061990842913445,,2.715343156310833,2.849896923786995,2.8321239178466735,2.9558819571739874,2.9808935676014046,2.9812236032850508,2.9814807696871313,3.0079667138046378,2.4620885526222165,2.4882454183222373,2.488101544570844,2.473593995475837,2.5762027176997266,2.7521208006328615,2.980944465256536,2.9379067679419872,Correct,3.6748005099562047
16_3,16,832,,,,2.6068586044072086,2.557027780301431,2.603623563839748,2.683966394557482,2.553561621912836,2.6628675908695754,2.6972359541793174,2.7241297554701114,2.6751620917428407,2.7694651457740966,2.782711276222574,2.763506533350759,2.75835476981698,2.858368774003002,2.941255951889817,2.906241365515342,2.7824034655472376,Incorrect,2.6068586044072086
17_1,17,832,4.198196253988674,4.0390553212949785,4.075257280901722,,3.919171627120657,4.029964616193992,4.071804289945389,4.015254291721485,3.7404837158425774,4.027261865472173,4.010102902127573,4.1463511117390945,4.186212531869375,4.209372577075513,4.174597433050415,4.183470560638007,4.283277100608522,4.013015575891034,4.106374657569739,4.093915553709958,Correct,4.118625787641826
17_2,17,832,3.8863838545765117,3.698087534227649,3.7978560801475227,,3.5822449493990645,3.56346494357388,3.899022963483791,3.555734501221464,3.637987125149979,3.607880055357644,3.67020341185395,3.621543234692754,3.714508996851544,3.833305186668068,3.820021598564975,3.813756715224271,3.688243369163805,3.8622996550829294,3.984260270337743,3.709301623002361,Correct,3.7922356944020805
17_3,17,832,3.2379628402535694,3.4003040196942838,3.278858682296973,,3.014973498422,3.32569775794011,3.544416186963468,3.545251712076649,3.537261607782419,3.7008032108017246,3.6929069692480105,3.692840036669746,3.694081709307339,3.611825856927894,3.8142475914430105,3.8220593450194404,3.9175402693995807,3.555064563057522,3.6984955936949646,3.6515838983953617,Correct,3.3191334299739266
4_1,4,838,4.4985117818176725,4.30514155972722,4.39654722652509,,4.5287539516181425,4.394758700655451,4.582316423165496,4.03731562514455,4.202971023396828,4.390701306236712,4.5092145884132036,4.40268348577262,4.624534820196089,4.6063507243389905,4.553657503778772,4.615954181950995,4.792341024443477,4.340969115362662,4.298199335303341,4.520637985299318,Correct,4.401826670772446
4_2,4,838,5.638692290505596,5.314973037979255,5.321113125518902,,4.399858544569945,4.152109347949528,4.168412595978319,3.852169989694008,3.765070826237499,4.06666396477424,4.033181447602098,3.7357313157061816,3.796432008204856,4.233680597346194,3.96435864098695,3.7198821439850067,3.77619533112229,4.218406629412812,4.226368953411743,4.002560870269531,Correct,5.476832664242425
4_3,4,838,REJECT,,,,,,,,,,,,,,,,,,,,,
5_1,5,838,4.482756199257755,4.412834622950106,4.351022724327952,,4.624256206045076,4.405733250628351,4.391819579553183,4.279303157933128,4.292263563432683,4.274848328252033,4.1844070351519,4.367426842396955,4.550668279582309,4.473953123574271,4.5128561521299195,4.55341258968515,4.566606875628258,4.567345961046337,4.4709117793090645,4.4314117431069375,Correct,4.447795411103931
5_2,5,838,4.6700729009828565,4.752143573255654,4.45597637776579,,4.466859435355088,4.432380315596378,4.58972555115485,4.547906958666008,4.48214739743104,4.506101507949219,4.433275941414628,4.497520873178881,4.646001327737109,4.616167761099902,4.1771287539860635,4.2770529927577945,4.262955875775438,4.616027862596725,4.675900634537758,4.459002954921225,Correct,4.711108237119255
5_3,5,838,4.345736848150067,4.416070528290853,4.36537439685381,,4.089355292686227,4.334632028909368,4.240950682016077,4.191837059187837,4.099323649564569,4.023974372631506,4.269091143400424,4.376344489851433,4.358887925073102,4.259195120635346,3.971964164057841,3.828513340973016,4.133415943764715,3.8792614718950085,3.802005823273767,4.06776985692593,Correct,4.38090368822046
6_1,6,838,3.16264368125025,3.202928427925482,3.09921832452679,,3.1931582926916593,3.203295514957058,3.0575878671926446,3.064398184482662,3.174792132895198,3.148433484912825,3.0911883094014767,3.148286343494374,3.2976543658594686,3.1566926809908997,3.115705896489509,3.2972719235866443,3.37053090271663,3.481189926827422,3.410268863396159,3.268398145804381,Correct,3.182786054587866
6_2,6,838,3.426332877924204,3.495897914132056,3.567435262105702,,3.5965266054910923,3.458446209651975,3.424236294122266,3.6270066176296916,3.5099518915683374,3.649462439972842,3.4315257159228767,3.469626420381217,3.3984096215321036,3.380684760065185,3.491636301927456,3.5655349583327527,3.2062177062291406,3.4109117657779913,3.3984185351750087,3.6088803308459245,Incorrect,3.46111539602813
6_3,6,838,3.1084446870691247,3.1726938661825757,3.096194385252287,,3.0078233831008387,3.0354770791425225,2.8670118927203925,2.872823386419212,2.901872587100349,2.927078549254902,2.86827021374371,2.934312066963502,3.031158082899954,2.9928062476842414,2.9049820587006927,2.965226280898301,3.072888873380641,2.9273683438287574,2.9534478164831497,3.044833146916057,Correct,3.1405692766258504
7_1,7,838,3.5315580315039976,3.021358934957445,3.004000946777436,,3.1763380838791115,3.309786126840625,3.63036709270366,3.2672593010848847,3.210542193360784,3.318491023544435,3.1777040423120213,3.1846531109700824,3.4602871887819906,3.0879443732141905,2.879913734206354,3.065218841006669,3.4213750577674027,3.4894739265772072,3.5296177802390782,3.5706588824800742,Correct,3.276458483230721
7_2,7,838,2.5880991421521267,2.562336983817413,2.76661324947693,,2.9786787160226496,3.03165776895837,2.8116601033369393,2.8275518217278246,2.9270032827307664,3.0864600484445917,2.9976984409645073,2.959745918343392,2.733760952494933,2.7965817333865006,2.7181070904444296,2.759800334474247,2.7484207831223917,2.6975717680813025,2.8045294925178332,2.8874174351918462,Correct,2.57521806298477
7_3,7,838,3.121162965881539,3.3475558260092364,3.2684758032838555,,3.1644247912003776,3.04049863582827,3.306968442833278,3.654569167757162,3.7189882525275553,3.92652177123065,4.044226539736046,4.179622492531482,4.2709975316640865,4.1512728220425315,4.153291031183685,4.1173184908232265,4.181323480752625,4.340567560989814,4.463540087708888,4.3061933349805805,Correct,3.234359395945388
8_1,8,838,4.8985138402175235,4.518427826736241,3.692780706304795,,3.6591126427468343,3.4101690910582128,3.890505428971642,4.1144366215434856,4.262931369690461,4.122634954703705,4.099487355658825,4.13201307855896,4.664856159919021,4.393619500750375,4.228293271473037,4.588723665497903,5.031380070261446,4.706967860411904,4.753874125764457,4.525250816444989,Correct,4.708470833476882
8_2,8,838,4.335839663967179,3.8827713153592596,3.1725192374062163,,3.6828216472161133,3.750546672409795,3.597412714500518,2.9797876114394213,3.630936890066285,3.250259813732713,2.7798133469094424,2.72321608728078,3.641120521976006,3.8705332052281367,3.5785118636003705,4.074378815700765,4.073924481722522,4.2022429003216955,3.837868369328254,3.913646213958912,Correct,4.109305489663219
8_3,8,838,REJECT,,,,,,,,,,,,,,,,,,,,,
9_1,9,838,3.378703451512503,3.2983645134730573,2.9562555305392726,,3.1233995340427883,3.0546639563073845,3.127770328756371,3.0913038916617466,3.1378098215894887,3.146734369268368,3.010372354661136,3.218306607479821,3.376491515574139,3.325655680587316,3.1520496905062902,3.2171362023303907,2.9695467587092423,3.1935896125981538,3.169551810571874,3.2127292025389065,Correct,3.3385339824927804
9_2,9,838,2.5605715532254663,2.6276040722539373,2.7190390452510735,,2.8943066314872015,2.9120131985414974,2.8473518436049727,2.9828056306803568,3.0056901922607935,3.0029925078091497,2.992870945982748,2.9570299518068914,2.9546956999965874,3.1451481646928765,3.032406947119135,3.0122906094029935,2.985079111328283,3.052859167027314,3.062443956535351,2.776506683346906,Correct,2.594087812739702
9_3,9,838,3.1231613615299314,3.203411656014372,3.1452223678641715,,3.246189626894057,3.166023378123136,3.1047273140408835,3.227716038779015,3.1595406508967434,3.3370185907830217,3.3150900265520455,3.4210902148672546,3.5057983731101285,3.2873047981139,3.3152891615460125,3.375318582892224,3.4098355764656683,3.197085748422164,3.016138752245711,3.1168068306101127,Correct,3.163286508772152
11_1,11,838,3.8121387907629254,4.021809155898972,3.9822166242483372,,3.9460855707714626,3.9541170961797323,3.5791964217739256,3.515765268837043,3.8912790654583853,3.5471154131975364,3.576955202564236,3.6368586409842165,4.0252182309971785,3.9962378984273133,4.001489241929322,4.016293331572395,4.014150288997728,4.02138209933651,3.99070556079017,3.810417142958346,Correct,3.9169739733309488
11_2,11,838,4.535054478501201,4.541316893610842,4.692464580324332,,4.437914617553897,4.476601190482364,4.50980827648518,4.425603633173568,4.1879953544341495,4.38169975853774,4.1911657172386985,4.325339375353646,4.160338359527936,4.403871002648715,4.49800648773241,4.0772053396251415,4.08583634879318,4.3872464488394,4.5692742806260656,4.360594599887326,Correct,4.538185686056021
11_3,11,838,2.628573926175938,2.9458038738243153,2.969812569984697,,3.113768075640125,3.209049316865661,3.1645208105444675,2.741533038750399,2.6775539615605335,2.852081315484702,2.6959609414513213,2.8889193324373816,2.8809913835544276,2.701651332391917,3.1112854326671524,3.120135624830091,3.0474243948537088,3.0755127575336587,3.2655113584796793,2.8738583194611427,Correct,2.7871889000001264
12_1,12,838,5.979184615326341,5.639042270816999,5.123911719273818,,4.816822111711771,5.512566713891549,5.977881244707741,6.247429051125847,6.744001580845096,6.722866439716935,6.980782180532479,6.950629496156094,7.0076870216612654,7.098802565987908,7.1022905717703,7.195661932511148,7.250767905985355,7.137393930815553,7.216234307217795,7.348227221419913,Correct,5.80911344307167
12_2,12,838,5.174459768638226,5.438651335395499,5.581046677071817,,5.644561492670304,5.6334284873147,5.735505317503945,5.324808398690744,5.384996503441712,5.491023029749633,5.592047205769888,5.552168571896306,5.615203673177776,5.6311748272885245,5.600033511600801,5.563434671658282,5.231933662974441,5.494959735700148,5.597422953232164,5.48377459678452,Correct,5.306555552016862
12_3,12,838,3.4649593749265537,3.6195942734631843,3.4384285341677563,,4.462877728979315,3.9544222817154213,4.189489179592524,3.610826323664471,4.013660149148753,3.923056060779876,3.943942419465857,4.052074278638139,3.9572478889813136,3.5890168859411946,3.5381484618589343,4.111634634693969,4.112862205539259,3.887577632438426,3.783425546813141,3.930480256132841,Correct,3.542276824194869
13_1,13,838,2.72459972671816,2.4473695508417914,2.4341634544574395,,2.6071743518103974,2.3093942476908906,2.1881550731244155,2.357777468972529,2.3651528637864176,2.17230299711396,2.1343876470456755,2.262942536505619,2.4624471669635044,2.478543193135579,2.4784043408957794,2.4774319246137027,2.4690300659684397,2.276382992828244,2.280159178117515,2.280458448961587,Correct,2.5859846387799754
13_2,13,838,2.3934817476275567,2.3745012605547906,2.3865050498894664,,2.3704309837570277,2.3354630280610986,2.4029322965030335,2.164481286375379,2.216329411436787,2.1667915996745495,2.228395887633545,2.2581096322789906,2.2498828278089644,2.3076560872494927,2.236727755665099,2.2566893320838157,2.29095273224145,2.3781462667482227,2.4278659678249728,2.3318257302848435,Correct,2.3839915040911737
13_3,13,838,2.389123400598853,2.4389489513175397,2.335410139682543,,2.4257276969722343,2.465496927706934,2.4103170174125346,2.1531898043739344,2.2282156494430203,2.3034607488097762,2.261680267166384,2.219503777205885,2.282696961919482,2.230867590402389,2.1484994099140615,2.273385351554217,2.2855922064105765,2.33260098997422,2.2718902088604245,2.2937648119910707,Correct,2.4140361759581963
14_1,14,838,4.3930605662872235,4.317276846817428,4.386478049172439,,4.429507030201274,4.487167336951802,4.466176644430042,4.331731972790262,4.260682947696411,4.340831065036406,4.172271963347081,4.169823616959423,4.308188482408695,4.087951217880002,4.093720374991207,4.16943786447361,4.320709959742326,4.181387125775459,4.077599226768591,3.9979324985270277,Correct,4.355168706552326
14_2,14,838,3.604661686861421,3.478500335492261,,,3.55239438802782,3.6132354785635363,3.6354744338888834,3.611890932107878,3.704687822730859,3.7258062319091922,3.639379191706177,3.719521463086087,3.722802657136136,3.759456238281069,3.682982117663245,3.4148973678398287,3.6035144631473135,3.76808895061561,3.456133730156323,3.605251082519951,Correct,3.541581011176841
14_3,14,838,,,,3.795648052360881,3.8224920651409184,3.74541999669734,3.800440986284549,3.710026285561421,3.797838957766404,3.8120131104505166,3.707519081158928,3.755793478251098,3.8356817257032914,3.70015002679042,3.578657665251232,3.7178807563670775,3.833837747839513,3.7591831707282495,3.8402878661059088,3.883266988500352,Correct,3.795648052360881
16_1,16,838,4.585840338976667,4.551455296165655,4.580999528840384,,2.8961283492753007,2.8984281573919395,2.931564577681945,3.1001721544146728,3.07765648105511,3.095068988485596,2.9976171990519527,3.019034936388055,3.1042032085500435,3.121627805548961,3.138528607123068,2.631885446137485,2.596857701782395,2.7593070811921816,2.8140754767075427,2.829958455810325,Correct,4.568647817571161
16_2,16,838,2.7491808030126292,2.8981391523328512,2.811504971552196,,2.773698516377208,2.6967647368498673,2.6469043789201496,2.748275640020409,2.8128638539761597,2.5178744582932224,2.5556621958892314,2.6935183478711515,2.7022720818491948,2.776854825059256,2.825573951318893,2.87663599016496,2.9140354900413037,2.9150122990965612,3.057013425542684,3.0669562788359763,Correct,2.8236599776727402
16_3,16,838,2.6544202977740774,2.7485945225121804,1.8670300539848206,,2.073038215594304,2.3131474009072446,2.3466205963745383,2.378828435104698,2.223559465940199,2.039919488929262,2.2089124612756956,2.1320170044010354,2.3757282426460824,2.4220056191493184,2.3289699384780853,2.2892886062176703,2.366436095101996,2.4537098344041017,2.4421589306166416,2.5399694393678116,Correct,2.7015074101431287
17_1,17,838,REJECT,,,,,,,,,,,,,,,,,,,,,
17_2,17,838,4.076675633205899,3.0681572129215597,3.546410852847259,,3.7793682509562974,3.9215751140164223,3.7267876791168666,3.8222943819921267,3.8413042600300833,3.5707786757727953,3.573115369457304,3.8519004763353135,3.9467076580700327,4.087656280368733,3.691465568397495,3.6119510311110856,3.851998318627589,3.7694163999574237,3.759165935863927,3.806553612907422,Correct,3.5724164230637294
17_3,17,838,3.9510873181353534,3.9884650152744174,3.449108938441891,,3.3524010622489104,3.567765690774728,3.767776787376048,3.849091559903009,3.904918607685022,3.917574857535409,3.713817368267029,3.937194095382589,4.040332919452304,4.00812598023086,3.436200476799648,3.783281372650983,3.792176844721271,3.596786716085241,3.224539910052123,3.39242631746741,Correct,3.9697761667048854
4_1,4,844,5.944117785954123,5.839241928294141,5.882480232024168,,4.848410691868319,4.975071102331839,5.090519426855478,5.115876801712879,4.941860852694067,4.88567504419647,5.189318404013004,5.136258226389441,5.262966829137503,5.166438736110522,4.8184852351409955,4.451807562514195,5.055513822422339,5.06279664790597,4.842221680551612,4.65648865035868,Correct,5.891679857124132
4_2,4,844,5.624200849393331,5.764062569653701,5.20246944957176,,5.2013396062073465,4.946331327119794,5.024909228032112,4.650624225065872,4.674496634928778,4.753013279792429,4.759169351427296,4.9299731011756736,4.9296320731280945,4.980915893691319,5.236744108766429,5.317490241958339,5.053733228261551,5.308841862956254,5.661094894886623,5.313296107834372,Correct,5.694131709523516
4_3,4,844,REJECT,,,,,,,,,,,,,,,,,,,,,
5_1,5,844,REJECT,,,,,,,,,,,,,,,,,,,,,
5_2,5,844,4.924934628429233,4.708158361241826,4.503797518065841,,4.705411605301186,4.6507964610308905,4.494239709120061,4.495125740879386,4.585850201970185,4.3943476681966915,4.424521849260186,4.666574814985932,4.813028305855417,4.903694981253816,4.950857632300785,4.7376754829058045,4.642832884989,4.7936353251708,4.8992134381534935,4.99539100681963,Correct,4.81654649483553
5_3,5,844,4.300691023080468,4.204198453947745,3.647638307870384,,3.8060944510544448,3.873719892249949,4.217073017302991,3.7498991243548776,3.723946731384945,3.5957278190504507,3.647020855665475,3.670188921288214,4.001245699064246,3.929166627753452,3.726921593504783,3.840921271125964,4.078774366962971,3.933253907363144,3.4371962717120006,3.657012119730652,Correct,4.252444738514106
6_1,6,844,2.9875444996274343,3.07432189804928,3.0510662663556425,,2.9445046387561673,2.838952349956218,2.9606797557791094,3.0307379107272703,3.005641809432803,2.978731903672989,2.966853604473509,2.993384780822499,3.004968698416557,3.138945097913653,3.1950698706348017,3.2206096244855056,3.0883698022007477,3.319937782341146,3.2119276205257514,3.2622140387640246,Correct,3.0309331988383574
6_2,6,844,3.3895604015626595,3.3287043102599325,2.9879876120559836,,3.22007201738273,3.268910079809126,3.2005240833992525,3.1162101490033027,3.1898042579989547,3.078620270398916,3.105271121399827,3.220739749946426,3.205286255859005,3.3330698007992554,3.351435221623144,3.372186826432765,3.3905097020374706,3.2293436807077454,3.2295907934173864,3.0950071832132418,Correct,3.3591323559112958
6_3,6,844,3.0119987700100275,3.0706630918138433,3.2633440188155487,,3.102380195108049,3.0219215248286644,3.0549348316027825,3.0995312373151047,3.057665702316528,3.025751220531016,2.8281737384678585,2.8975524955463454,3.0631153917760425,2.8897072587980954,3.1411229244859555,2.97624443288552,3.0533825743817102,3.100249520594842,2.9531946143010845,3.005167162021221,Incorrect,3.0413309309119354
7_1,7,844,4.719361414999439,4.755013380404753,4.428950280225694,,4.096395992757099,4.554671845594659,4.477232315971103,4.284920387089217,4.225924462541254,4.497169600960476,4.28484271832858,4.25515148322059,4.411693521800458,4.337222461952584,4.317528699982357,4.464445652471324,4.578270327937545,4.507961648632116,4.277528654962128,4.338241444858433,Incorrect,4.737187397702096
7_2,7,844,2.624721209420488,2.536415591203715,2.488705357576293,,2.3758209920925597,2.491796192118947,2.624115135466195,2.525897053531915,2.517768820119947,2.6780521303834157,2.324509495108289,2.4830778690101383,2.367274351179456,2.29638798406869,2.3761274643446804,2.5335247529475313,2.5738796708290774,2.6300024589448485,2.451057510121696,1.9404644491263139,Correct,2.5805684003121017
7_3,7,844,3.5365126213564224,3.511049170967457,3.6316496136512297,,3.388472229136868,3.4336630840644085,3.6737011421867467,3.5858027050382177,3.443815134801685,3.567553666624693,3.549715441656305,3.421706677173348,3.5559547155229896,3.4299218798178543,3.5101556600322485,3.390711124000644,3.5169736902372457,3.426048026486195,3.2202915670867887,3.1216343071569064,Correct,3.5237808961619397
8_1,8,844,4.541916025593477,4.616522454840452,4.365182776068623,,4.376046556290014,4.1268265200030525,4.362479780429714,4.1545553158417245,4.168900648240988,4.209674242702431,4.052878208692994,4.356883473092817,4.800127893035942,4.099146026065141,4.560712114117709,4.825262756028784,4.827820412124303,4.054455548277078,4.679401514456629,4.756541593224162,Correct,4.579219240216965
8_2,8,844,4.421638357126763,4.39748537759568,3.925731194013208,,4.4365412145229115,4.47936234657043,3.729551969090326,4.017532423048592,3.8111475378511765,3.342706293099953,3.278181071049479,3.6223016404543498,3.6591970313228286,4.138855258987706,3.941179523391167,4.066638241632893,4.444837056543704,4.520105236449156,3.9533724629640985,4.097253815473457,Correct,4.409561867361221
