trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,image.started,image.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_31.started,polygon_31.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_6.started,polygon_6.stopped,sound_6.started,sound_6.stopped,polygon_7.started,polygon_7.stopped,sound_7.started,sound_7.stopped,polygon_8.started,polygon_8.stopped,sound_8.started,sound_8.stopped,polygon_9.started,polygon_9.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_9.started,sound_9.stopped,polygon_24.started,polygon_24.stopped,sound_24.started,sound_24.stopped,polygon_10.started,polygon_10.stopped,sound_10.started,sound_10.stopped,polygon_11.started,polygon_11.stopped,sound_11.started,sound_11.stopped,polygon_12.started,polygon_12.stopped,sound_12.started,sound_12.stopped,polygon_13.started,polygon_13.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_13.started,sound_13.stopped,polygon_25.started,polygon_25.stopped,sound_25.started,sound_25.stopped,polygon_14.started,polygon_14.stopped,sound_14.started,sound_14.stopped,polygon_15.started,polygon_15.stopped,sound_15.started,sound_15.stopped,polygon_16.started,polygon_16.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,polygon_17.started,polygon_17.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_18.started,polygon_18.stopped,sound_18.started,sound_18.stopped,polygon_19.started,polygon_19.stopped,sound_19.started,sound_19.stopped,polygon_20.started,polygon_20.stopped,sound_20.started,sound_20.stopped,polygon_21.started,polygon_21.stopped,sound_21.started,sound_21.stopped,polygon_22.started,polygon_22.stopped,sound_22.started,sound_22.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_23.started,polygon_23.stopped,sound_23.started,sound_23.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.75785666800016,None,388.7623737240014,None,393.0057218119998,None,393.0142145090003,None,397.00636172400004,None,397.01473629000014,None,400.7661581189998,None,lshift,1,0.7427012120001564,400.7661581189998,None,400.76593262600005,None,401.7736670359998,None,401.78292371300034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.03044385399994,None,409.03459785000126,None,412.278208382,None,412.28833348400025,None,416.2986049479998,None,416.30506021900004,None,420.0553941689998,None,rshift,1,1.586455847000252,420.0553941689998,None,420.0557154429999,None,421.9131537830001,None,421.9221493110003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.16846626899974,None,429.1736677320013,None,434.41624443099977,None,434.42600887700013,None,438.41681946699987,None,438.4272163150003,None,442.17864491299974,None,lshift,1,1.4292175740001767,442.17864491299974,None,442.1787746400001,None,443.86965927000006,None,443.8788127970001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.12337349999984,None,451.1299157070011,None,454.3727902479998,None,454.3816333280001,None,458.373624567,None,458.3833454740001,None,462.13441206899984,None,lshift,1,0.7624654749997717,462.13441206899984,None,462.1344011239999,None,463.15863305300013,None,463.16765975200036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4147084859999,None,470.41872838500143,None,474.661978634,None,474.67232048,None,478.6801619289997,None,478.68919693300035,None,482.4234600550001,None,lshift,1,0.7134066429998711,482.4234600550001,None,482.4235458849999,None,483.3980251549999,None,483.40689952700035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.655382747,None,493.65903232900104,None,495.8993579360001,None,495.90921484400036,None,499.9021978489998,None,499.9114133470002,None,503.662729506,None,rshift,1,0.4281284879998566,503.662729506,None,503.66281958099995,None,504.3533279380001,None,504.3627612290001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6067901690001,None,512.6138612520012,None,517.856670587,None,517.8671335260001,None,521.8742633579998,None,521.8837633790004,None,525.61868781,None,lshift,1,0.8041780529997595,525.61868781,None,525.618783608,None,526.6929506989998,None,526.7019540270003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.9764746499998,None,533.9882111540011,None,540.2291022389998,None,540.2394500500004,None,544.2302812999999,None,544.2409001810001,None,547.992480784,None,rshift,1,0.985389891000068,547.992480784,None,547.9923936850001,None,549.2500925090001,None,549.259027777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.5047829389998,None,559.5113780940014,None,561.7523909399999,None,561.7621807810001,None,565.7565730029999,None,565.7636803900004,None,569.514880386,None,lshift,0,1.8749804660001246,569.514880386,None,569.5150257840002,None,571.6584001539998,None,571.6650132700001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.1587994149997,None,space,0,10.274055914999735,580.1587994149997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4554376230001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.9480678110001,None,596.9547709660013,None,600.9468031610002,None,600.9563743610012,None,604.9477110669998,None,604.9577784540012,None,608.9499246019998,None,rshift,1,2.023934608000218,608.9499246019998,None,608.9591946250008,None,611.9846301259997,None,611.9927849420011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.9927640230001,None,623.9965220860018,None,629.989487994,None,629.9983894050011,None,633.9899018160002,None,633.999621603001,None,637.9917972229998,None,lshift,1,1.2600674759996764,637.9917972229998,None,638.001011891001,None,640.2756247270001,None,640.2845308750012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.2850770009998,None,650.2878572200021,None,657.2795406059997,None,657.2892107820009,None,661.280315061,None,661.2904317110011,None,665.282189148,None,rshift,1,0.6556760889998259,665.282189148,None,665.2918262220011,None,666.9498300990001,None,666.9587076860008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9436739760001,None,677.948340290002,None,684.9385008080001,None,684.9475034510011,None,688.939696703,None,688.9487728960008,None,692.9404142430001,None,lshift,1,0.5354433520001294,692.9404142430001,None,692.9501332200008,None,694.492141258,None,694.5002121080012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.4968684829998,None,704.5045348880022,None,710.4949645549998,None,710.5049724420011,None,714.4957801069997,None,714.5059945540012,None,718.4974281729999,None,rshift,1,1.1224441579997801,718.4974281729999,None,718.5072959690011,None,720.632162009,None,720.6412188890009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.6364549570001,None,729.643053745002,None,736.6357001079998,None,736.645488703001,None,740.636397425,None,740.6467205950008,None,744.6393060449998,None,lshift,1,1.050548556999729,744.6393060449998,None,744.6481836880008,None,746.706871268,None,746.7150164610008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.7130048259999,None,754.7167751360022,None,759.7108737279998,None,759.7205122990009,None,763.7116946149997,None,763.7216727530009,None,767.7115389329999,None,lshift,1,1.2433197840000503,767.7115389329999,None,767.7216428690009,None,769.9631521999997,None,769.9717826250009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2022-05-20_12h24.53.365,Trial_Exp,2022.1.2,59.96910871270355,
