trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,image.started,image.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_31.started,polygon_31.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_6.started,polygon_6.stopped,sound_6.started,sound_6.stopped,polygon_7.started,polygon_7.stopped,sound_7.started,sound_7.stopped,polygon_8.started,polygon_8.stopped,sound_8.started,sound_8.stopped,polygon_9.started,polygon_9.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_9.started,sound_9.stopped,polygon_24.started,polygon_24.stopped,sound_24.started,sound_24.stopped,polygon_10.started,polygon_10.stopped,sound_10.started,sound_10.stopped,polygon_11.started,polygon_11.stopped,sound_11.started,sound_11.stopped,polygon_12.started,polygon_12.stopped,sound_12.started,sound_12.stopped,polygon_13.started,polygon_13.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_13.started,sound_13.stopped,polygon_25.started,polygon_25.stopped,sound_25.started,sound_25.stopped,polygon_14.started,polygon_14.stopped,sound_14.started,sound_14.stopped,polygon_15.started,polygon_15.stopped,sound_15.started,sound_15.stopped,polygon_16.started,polygon_16.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,polygon_17.started,polygon_17.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_18.started,polygon_18.stopped,sound_18.started,sound_18.stopped,polygon_19.started,polygon_19.stopped,sound_19.started,sound_19.stopped,polygon_20.started,polygon_20.stopped,sound_20.started,sound_20.stopped,polygon_21.started,polygon_21.stopped,sound_21.started,sound_21.stopped,polygon_22.started,polygon_22.stopped,sound_22.started,sound_22.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_23.started,polygon_23.stopped,sound_23.started,sound_23.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.2477629579953,None,237.25229502248112,None,242.4992444269883,None,242.50921276240842,None,246.51597279601265,None,246.5258126364206,None,250.27721572999144,None,lshift,1,0.24480807399959303,250.27721572999144,None,250.2770053579152,None,250.78585345699685,None,250.79300611640792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.03826488999766,None,260.04255037548137,None,265.2881435879972,None,265.2975952614215,None,269.28909340599785,None,269.29855226143263,None,273.05069618098787,None,rshift,1,0.6653404019889422,273.05069618098787,None,273.05079970390943,None,273.9765527670097,None,273.983632354415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.2351583169948,None,283.232943050476,None,285.477872568008,None,285.48636168040684,None,289.4789400100126,None,289.4876684384071,None,293.244386166014,None,lshift,1,0.3626304280187469,293.244386166014,None,293.23957062089175,None,293.8805988120148,None,293.88905000442173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.1371252480021,None,304.1394881634915,None,306.3830227270082,None,306.39252256942564,None,310.3883498760115,None,310.3957518914249,None,314.145645623008,None,lshift,1,2.433381509006722,314.145645623008,None,314.1456683779106,None,316.83741141099017,None,316.84528666740516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0939514049969,None,328.09585529146716,None,332.3412034520006,None,332.35032307042275,None,336.3440671119897,None,336.35093282340677,None,340.10297238398925,None,rshift,1,0.30805441399570554,340.10297238398925,None,340.10311713091505,None,340.6778033100127,None,340.685612598405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.9363720139954,None,350.93524202748085,None,354.18327914900146,None,354.1925712964148,None,358.2013902380131,None,358.2081469184195,None,361.9596538009937,None,lshift,1,1.681383415008895,361.9596538009937,None,361.95989658391045,None,363.900955345016,None,363.9093850804202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.15752404599334,None,374.15889340947615,None,380.40377038001316,None,380.4136824324087,None,384.40589293299126,None,384.4150976744131,None,388.1673130330164,None,rshift,1,0.4727138140005991,388.1673130330164,None,388.1671115798963,None,388.9105080210138,None,388.9163734164322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.16633453799295,None,399.16618796347757,None,401.4114610539982,None,401.41966004742426,None,405.41393181699095,None,405.4208994824148,None,409.1729767099896,None,lshift,1,0.4830619379936252,409.1729767099896,None,409.1729563689005,None,409.91378563299077,None,409.9222594134044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.17190514699905,None,417.1717850084824,None,421.4211154030054,None,421.4258593234117,None,425.4187996140099,None,425.42655646940693,None,429.1787307100021,None,rshift,1,0.6252987099869642,429.1787307100021,None,429.1791075758956,None,430.06963902601274,None,430.07797853142256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.5730496569886,None,space,0,9.460979547002353,439.5730496569886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.05125247099204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.5445266349998,None,455.5481049439841,None,459.5446143989975,None,459.55094306696265,None,463.5447438709962,None,463.55224019997695,None,467.54538407101063,None,rshift,1,0.38664207799592987,467.54538407101063,None,467.5526562479645,None,468.9520589020103,None,468.9570522459544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.95730862999335,None,478.953860713038,None,483.9508135220094,None,483.9579968229664,None,487.95364759198856,None,487.9594122629642,None,491.9534120380122,None,lshift,1,0.6616296530119143,491.9534120380122,None,491.95994695396803,None,493.64071398199303,None,493.6443465649645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.64187555998797,None,504.6440133690339,None,508.6422875270073,None,508.6484098739602,None,512.6415106130007,None,512.6491039369575,None,516.6435598979879,None,lshift,1,0.24147822501254268,516.6435598979879,None,516.6504020699504,None,517.9004818829999,None,517.9064662329765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.899761128996,None,527.8993741710292,None,534.899683399999,None,534.9066959439515,None,538.9178069450136,None,538.9236556089745,None,542.9012660930166,None,lshift,1,0.39875636700890027,542.9012660930166,None,542.9087640429643,None,544.31945884999,None,544.3253253459552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.3279701890133,None,555.3252307470102,None,560.322851984005,None,560.3300184029649,None,564.3234582800069,None,564.3311922859721,None,568.326776803995,None,lshift,1,0.28424506000010297,568.326776803995,None,568.3323942969582,None,569.6277112170064,None,569.632620232951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.6442362199887,None,577.6472437029297,None,584.6467495909892,None,584.6537792629533,None,588.6510151580151,None,588.6568401219702,None,592.6493629300094,None,rshift,1,0.4616671059920918,592.6493629300094,None,592.6566283449501,None,594.1342954320135,None,594.1400322139525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.1489021349989,None,604.1560030969267,None,609.1532404650061,None,609.1607561899727,None,613.1557028600073,None,613.16210021796,None,617.1559026220057,None,lshift,1,0.3581181690096855,617.1559026220057,None,617.1635285799712,None,618.5245033740066,None,618.5309405919543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022-05-13_14h13.01.003,Trial_Exp,2022.1.2,59.98577102235553,
