trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,image.started,image.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_31.started,polygon_31.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_6.started,polygon_6.stopped,sound_6.started,sound_6.stopped,polygon_7.started,polygon_7.stopped,sound_7.started,sound_7.stopped,polygon_8.started,polygon_8.stopped,sound_8.started,sound_8.stopped,polygon_9.started,polygon_9.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_9.started,sound_9.stopped,polygon_24.started,polygon_24.stopped,sound_24.started,sound_24.stopped,polygon_10.started,polygon_10.stopped,sound_10.started,sound_10.stopped,polygon_11.started,polygon_11.stopped,sound_11.started,sound_11.stopped,polygon_12.started,polygon_12.stopped,sound_12.started,sound_12.stopped,polygon_13.started,polygon_13.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_13.started,sound_13.stopped,polygon_25.started,polygon_25.stopped,sound_25.started,sound_25.stopped,polygon_14.started,polygon_14.stopped,sound_14.started,sound_14.stopped,polygon_15.started,polygon_15.stopped,sound_15.started,sound_15.stopped,polygon_16.started,polygon_16.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,polygon_17.started,polygon_17.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_18.started,polygon_18.stopped,sound_18.started,sound_18.stopped,polygon_19.started,polygon_19.stopped,sound_19.started,sound_19.stopped,polygon_20.started,polygon_20.stopped,sound_20.started,sound_20.stopped,polygon_21.started,polygon_21.stopped,sound_21.started,sound_21.stopped,polygon_22.started,polygon_22.stopped,sound_22.started,sound_22.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_23.started,polygon_23.stopped,sound_23.started,sound_23.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5076135290001,None,350.5133574975829,None,352.7495282939999,None,352.7605352385966,None,356.7509762640002,None,356.76238184659667,None,360.5124125559996,None,lshift,1,0.9086531579996517,360.5124125559996,None,360.51248714909923,None,361.68657705700025,None,361.69676727459444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.946100025998,None,370.9525058545827,None,375.19070449399806,None,375.20083388159617,None,379.19109499099795,None,379.2020578055948,None,382.95262414600074,None,lshift,0,0.6864402959981817,382.95262414600074,None,382.95244146409857,None,383.9131686289984,None,383.9200900545969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.1663551169986,None,394.17702764558123,None,399.4132799979998,None,399.42452587459627,None,403.41585872499854,None,403.42592614759485,None,407.17558949700106,None,rshift,1,0.8434693220006011,407.17558949700106,None,407.1755513330976,None,408.2841670630005,None,408.29407849059714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.5419674929981,None,416.54887023258414,None,419.78546594100044,None,419.7970561635942,None,423.7880002870006,None,423.7983810105965,None,427.5479910469985,None,lshift,1,0.4380750349992013,427.5479910469985,None,427.54814952109916,None,428.2575700230009,None,428.2662733965975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.50965541500045,None,438.52072885658197,None,440.76235954299773,None,440.7737350075971,None,444.77774266199776,None,444.78754038759723,None,448.5399331000008,None,lshift,1,0.5201321530003042,448.5399331000008,None,448.53975358310015,None,449.3313566420002,None,449.34072311059424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.58226629899946,None,457.5780349504839,None,462.83396995099974,None,462.842205000596,None,466.8359287239982,None,466.84739637259406,None,470.5953480370008,None,rshift,1,0.5807091419992503,470.5953480370008,None,470.59405105909934,None,471.43529779099845,None,471.4450243775958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.69148155199946,None,482.7010226255828,None,485.9391461239975,None,485.9493652355944,None,489.940679471998,None,489.95056104459434,None,493.70111614599955,None,rshift,1,0.6779359400024987,493.70111614599955,None,493.7011308060977,None,494.6418429609985,None,494.6519140885961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9014790529982,None,501.9065965515823,None,508.1450371699975,None,508.1563638695974,None,512.1470163779995,None,512.1573650705963,None,515.90703201,None,rshift,1,0.459029854999244,515.90703201,None,515.907087264099,None,516.6302417519983,None,516.6405665105943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.886379659998,None,527.8974943395827,None,534.135741353999,None,534.1468019285952,None,538.1370203449987,None,538.1481490015962,None,541.8978056439992,None,lshift,1,0.7992763099973672,541.8978056439992,None,541.8980208120996,None,542.9575165919996,None,542.9660711935961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.4587161710006,None,space,0,15.142342637002002,552.4587161710006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.6145904250006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.1152966820009,None,574.1114106169807,None,579.1156431519994,None,579.1120425159861,None,583.1322705940001,None,583.1290259039852,None,587.1169838309979,None,rshift,1,3.43109434699727,587.1169838309979,None,587.1136622869853,None,591.5695588300005,None,591.5651506079848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.5841069939997,None,602.5880188410705,None,606.5902833330001,None,606.5861315359871,None,610.5908709199975,None,610.5873234469873,None,614.591584187001,None,rshift,1,0.5454844260020764,614.591584187001,None,614.5887291749859,None,616.159625925,None,616.1555995059862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.1705609359997,None,624.1786736520738,None,628.1638393899993,None,628.159726592985,None,632.1823730959986,None,632.1931761100863,None,636.1648252470004,None,rshift,1,0.8522379429996363,636.1648252470004,None,636.1613986929842,None,638.0327836779979,None,638.0282824999849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0410723269997,None,646.0506351760708,None,652.0354329849979,None,652.0324914849843,None,656.0366917610008,None,656.0337976579867,None,660.0381665819987,None,rshift,1,0.7918939329974819,660.0381665819987,None,660.0350462309871,None,661.8410246140011,None,661.8353059689871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.848207226998,None,671.8579398060723,None,676.8433662850002,None,676.8396969539863,None,680.8473208549985,None,680.8430955969852,None,684.8462155720008,None,rshift,1,0.7288464810008008,684.8462155720008,None,684.8431374659849,None,686.5977612099996,None,686.5930139049851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.6017592360004,None,697.5987697359742,None,703.6038117159987,None,703.600599833986,None,707.6059330639982,None,707.6021687639877,None,711.6189923780003,None,lshift,1,1.1070667300009518,711.6189923780003,None,711.6164939879855,None,713.7389037940011,None,713.7339210789869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.7523510270003,None,722.7557698640707,None,729.7412666290002,None,729.7385875619875,None,733.7435774160003,None,733.7397273599854,None,737.7432830459984,None,lshift,1,0.5697811139980331,737.7432830459984,None,737.7395249629844,None,739.3307690820002,None,739.3261150629842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2022-05-21_13h21.40.543,Trial_Exp,2022.1.2,60.01363113641858,
