trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,22.674575243996514,None,22.674575243996514,None,0,,,space,2.400160106997646,23.660879714996554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hhj,001,2022-05-11_18h44.17.088,Trial_Exp,2022.1.2,60.033167002232325,
,,,,,,,,,,,,,,,26.07694458399783,None,41.074418655000045,None,41.074418655000045,None,0,,,space,0.9811993230032385,42.04984856599913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hhj,001,2022-05-11_18h44.17.088,Trial_Exp,2022.1.2,60.033167002232325,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.04994749400066,None,space,1.9420792939999956,43.04994749400066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hhj,001,2022-05-11_18h44.17.088,Trial_Exp,2022.1.2,60.033167002232325,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.04984903919685,44.05008986699977,43.04994749400066,None,45.01105067200115,None,45.016035402199485,None,50.00644076599565,None,50.01744298820122,None,54.02162942200084,None,54.01957460519625,None,58.02261526700022,None,58.02227635619638,None,rshift,0,4.34541079599876,58.02261526700022,None,62.38954084600118,None,62.389412071197874,63.38944274499954,hhj,001,2022-05-11_18h44.17.088,Trial_Exp,2022.1.2,60.033167002232325,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.39055335099692,None,69.39063934219885,None,74.39204549999704,None,74.39209172519477,None,78.39339257499523,None,78.3932030521959,None,82.39479722399847,None,82.39460101719888,None,rshift,1,1.450238855999487,82.39479722399847,None,83.8780972329987,None,83.87864461119753,84.87830155499978,hhj,001,2022-05-11_18h44.17.088,Trial_Exp,2022.1.2,60.033167002232325,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.86811821399897,None,90.87909484220145,None,95.86399327799882,None,95.86857822719904,None,99.85723408799822,None,99.86528052620125,None,103.86753331499494,None,103.86735626219743,None,rshift,0,0.4624945179966744,103.86753331499494,None,104.3509858069956,None,104.35084636019602,105.33855939899513,hhj,001,2022-05-11_18h44.17.088,Trial_Exp,2022.1.2,60.033167002232325,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.35357152800134,None,111.35362792519882,None,116.35621917899698,None,116.35443867120048,None,120.35593737899762,None,120.35590545320011,None,124.35620482800005,None,124.35646577519802,None,rshift,1,2.0858235400010017,124.35620482800005,None,126.4742618119999,None,126.47421719619743,127.47424116799812,hhj,001,2022-05-11_18h44.17.088,Trial_Exp,2022.1.2,60.033167002232325,
