text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
23.030522640998242,None,23.030522640998242,None,0,,,space,37.91680292200181,24.0222744079947,None,,,,,,,,,,,,,,check,001,2022-05-13_14h46.22.582,Trial_Exp,2022.1.2,60.02747109299826,
,,,,,,,,,,,61.96710500199697,None,76.97124837498995,None,76.97124837498995,None,0,,,space,0.5399935549939983,77.9380785060057,None,check,001,2022-05-13_14h46.22.582,Trial_Exp,2022.1.2,60.02747109299826,
