trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,image.started,image.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_31.started,polygon_31.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_6.started,polygon_6.stopped,sound_6.started,sound_6.stopped,polygon_7.started,polygon_7.stopped,sound_7.started,sound_7.stopped,polygon_8.started,polygon_8.stopped,sound_8.started,sound_8.stopped,polygon_9.started,polygon_9.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_9.started,sound_9.stopped,polygon_24.started,polygon_24.stopped,sound_24.started,sound_24.stopped,polygon_10.started,polygon_10.stopped,sound_10.started,sound_10.stopped,polygon_11.started,polygon_11.stopped,sound_11.started,sound_11.stopped,polygon_12.started,polygon_12.stopped,sound_12.started,sound_12.stopped,polygon_13.started,polygon_13.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_13.started,sound_13.stopped,polygon_25.started,polygon_25.stopped,sound_25.started,sound_25.stopped,polygon_14.started,polygon_14.stopped,sound_14.started,sound_14.stopped,polygon_15.started,polygon_15.stopped,sound_15.started,sound_15.stopped,polygon_16.started,polygon_16.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,polygon_17.started,polygon_17.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_18.started,polygon_18.stopped,sound_18.started,sound_18.stopped,polygon_19.started,polygon_19.stopped,sound_19.started,sound_19.stopped,polygon_20.started,polygon_20.stopped,sound_20.started,sound_20.stopped,polygon_21.started,polygon_21.stopped,sound_21.started,sound_21.stopped,polygon_22.started,polygon_22.stopped,sound_22.started,sound_22.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_23.started,polygon_23.stopped,sound_23.started,sound_23.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,25.580714448995423,None,25.580714448995423,None,0,,,space,18.88521467501414,26.552384629001608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.44904924498405,None,60.46108097000979,None,60.46108097000979,None,0,,,space,14.811882312002126,61.42871931300033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.26736344900564,None,space,84.02022610799759,76.26736344900564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.26662601708958,77.26669668199611,76.26736344900564,None,76.26736344900564,None,160.30504813799052,None,160.3059893670812,None,165.29828164898208,None,165.30734125909802,None,169.29433457399136,None,169.3010520890908,None,173.29410031298175,None,173.29407344008504,None,rshift,0,1.3054937569831964,173.29410031298175,None,174.6276644289901,None,174.62751875708054,175.62776001601014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6301154769899,None,181.63032712910498,None,186.63167508799233,None,186.6315675370948,None,190.6320794360072,None,190.63197136808012,None,194.63337702699937,None,194.63355916209693,None,lshift,0,0.4522084390046075,194.63337702699937,None,195.11705594498198,None,195.11711708410584,196.12111968398676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.11934987499262,None,202.11922996110806,None,207.12083868400077,None,207.12071025209443,None,211.1221642110031,None,211.12195551009208,None,215.11170273800963,None,215.1218207770813,None,lshift,1,1.4738894689944573,215.11170273800963,None,216.60691997298272,None,216.60704087309713,217.6069693150057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.61035235298914,None,223.61060577308817,None,228.61077899599331,None,228.61096269009576,None,232.61247351998463,None,232.61118259008217,None,236.6127348250011,None,236.6127756390866,None,lshift,0,1.086852057982469,236.6127348250011,None,237.72944175900193,None,237.72977740309724,238.72944091298268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.73956289398484,None,space,0,4.733041289000539,244.73956289398484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.49925794400042,None,255.2455073900055,None,255.25043573954608,None,261.4952052019944,None,261.50322302258576,None,265.5117110800056,None,265.5202275485732,None,269.25509868300287,None,lshift,0,0.7414936979766935,269.25509868300287,None,269.2548069210985,None,270.26697435200913,None,270.27172821058195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5286047850095,None,280.5277516945149,None,283.78502956900047,None,283.7943142435921,None,287.80301908400725,None,287.8108962085913,None,291.54503732698504,None,lshift,0,0.6035661640053149,291.54503732698504,None,291.5454985310877,None,292.4205206189945,None,292.4283759915794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2022-05-14_12h01.11.062,Trial_Exp,2022.1.2,60.051261916183144,
