trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,image.started,image.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_31.started,polygon_31.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_6.started,polygon_6.stopped,sound_6.started,sound_6.stopped,polygon_7.started,polygon_7.stopped,sound_7.started,sound_7.stopped,polygon_8.started,polygon_8.stopped,sound_8.started,sound_8.stopped,polygon_9.started,polygon_9.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_9.started,sound_9.stopped,polygon_24.started,polygon_24.stopped,sound_24.started,sound_24.stopped,polygon_10.started,polygon_10.stopped,sound_10.started,sound_10.stopped,polygon_11.started,polygon_11.stopped,sound_11.started,sound_11.stopped,polygon_12.started,polygon_12.stopped,sound_12.started,sound_12.stopped,polygon_13.started,polygon_13.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_13.started,sound_13.stopped,polygon_25.started,polygon_25.stopped,sound_25.started,sound_25.stopped,polygon_14.started,polygon_14.stopped,sound_14.started,sound_14.stopped,polygon_15.started,polygon_15.stopped,sound_15.started,sound_15.stopped,polygon_16.started,polygon_16.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,polygon_17.started,polygon_17.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_18.started,polygon_18.stopped,sound_18.started,sound_18.stopped,polygon_19.started,polygon_19.stopped,sound_19.started,sound_19.stopped,polygon_20.started,polygon_20.stopped,sound_20.started,sound_20.stopped,polygon_21.started,polygon_21.stopped,sound_21.started,sound_21.stopped,polygon_22.started,polygon_22.stopped,sound_22.started,sound_22.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_23.started,polygon_23.stopped,sound_23.started,sound_23.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.7179346510093,None,351.72116359595674,None,355.962964122009,None,355.9725370079861,None,359.96460731397383,None,359.9736255209893,None,363.7241243699682,None,rshift,1,3.0009614729788154,363.7241243699682,None,363.724329127511,None,366.98461192299146,None,366.99223905998514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.23845870100195,None,378.2450548689114,None,381.4871996329748,None,381.4967101759859,None,385.48820138996234,None,385.4977086729952,None,389.24913841701346,None,lshift,1,1.4949533609906211,389.24913841701346,None,389.24893897648434,None,391.00718154298374,None,391.0157374569564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.26292156998534,None,401.26859632092527,None,405.51051072997507,None,405.5199616219499,None,409.51127531495877,None,409.5213779509533,None,413.27207033598097,None,rshift,1,1.7000212330021895,413.27207033598097,None,413.27195843348744,None,415.232647493016,None,415.2395837179967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.4823187820148,None,422.49122802696655,None,426.73200684797484,None,426.7428036059602,None,430.7376809049747,None,430.7439560089726,None,434.4954642819939,None,rshift,1,1.3026288999826647,434.4954642819939,None,434.49533838748465,None,436.0708475189749,None,436.0789693620056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.3246140650008,None,443.3303933219169,None,447.57150993298274,None,447.58180585199733,None,451.5747590769897,None,451.5832926459727,None,455.33437496999977,None,rshift,1,0.9697181869996712,455.33437496999977,None,455.334564636508,None,456.57563860795926,None,456.58467733300057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.828121738974,None,463.83614426291314,None,468.0774568229681,None,468.0876972189755,None,472.0800382999587,None,472.0890870119794,None,475.84016490500653,None,lshift,1,1.618950393050909,475.84016490500653,None,475.84030311547684,None,477.733621850959,None,477.7404087459901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.9892557489802,None,485.99313132795504,None,489.23308815597557,None,489.2437021749676,None,493.23841531400103,None,493.244906169991,None,496.9962682299665,None,rshift,1,0.90282419702271,496.9962682299665,None,496.99618364950874,None,498.1722009399673,None,498.17981367399915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.42909540899564,None,505.4314686079626,None,509.67305399797624,None,509.68375794896855,None,513.6918582039652,None,513.7016268359614,None,517.4352858589846,None,lshift,1,0.5218088429537602,517.4352858589846,None,517.4353710844764,None,518.2263537059771,None,518.235525718995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4796229209751,None,525.4862638129155,None,531.7331429119804,None,531.7414994189633,None,535.7480775460135,None,535.7574660779676,None,539.4922498749802,None,rshift,1,0.9168508460279554,539.4922498749802,None,539.4923386165058,None,540.6842780800071,None,540.6922041539685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.1850216299645,None,space,0,24.518078370019794,547.1850216299645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.7343928180053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.2268134519691,None,578.2359632734326,None,581.2268323739991,None,581.2370955974213,None,585.2285325109842,None,585.2378876654432,None,589.2285494109965,None,rshift,1,0.4725418079760857,589.2285494109965,None,589.2390423794743,None,590.7159543869784,None,590.7232900514384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.7206145969685,None,602.7267323183944,None,607.7171593809617,None,607.7277589814505,None,611.7199074749951,None,611.7290802104283,None,615.7199451329652,None,lshift,1,1.1481486620032229,615.7199451329652,None,615.730396190472,None,617.8884519799612,None,617.8973766404554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.8928344189771,None,627.9000770804007,None,634.8921880509588,None,634.9019013924292,None,638.8930911030038,None,638.903235898458,None,642.8940880449954,None,rshift,1,0.9730079199653119,642.8940880449954,None,642.9045336414595,None,644.8796296889777,None,644.8881949264207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.8827384510078,None,652.8906561604119,None,655.881310902012,None,655.8919745624764,None,659.8833585029934,None,659.892518992466,None,663.8831137850066,None,rshift,1,1.1509770530392416,663.8831137850066,None,663.8937590794405,None,666.0519103709958,None,666.0614717784222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0636962130084,None,677.0644293203834,None,680.0547712169937,None,680.0649725424475,None,684.0566761110094,None,684.0662180474494,None,688.0598583339597,None,lshift,0,1.254227321012877,688.0598583339597,None,688.0675244184561,None,690.3296702610096,None,690.3357826214517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.3305499769631,None,701.3382580643986,None,705.330283296993,None,705.3397732164478,None,709.3472552449675,None,709.3567997334642,None,713.3320709340042,None,lshift,1,1.076018706022296,713.3320709340042,None,713.3413961684448,None,715.4169160089805,None,715.4258190944558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.4221144570038,None,723.4274923273945,None,726.418361621967,None,726.4289984634263,None,730.4204360679723,None,730.4302115204512,None,734.4202948709717,None,rshift,1,1.0448053610161878,734.4202948709717,None,734.4305888974225,None,736.4887160049984,None,736.4981900834712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2022-05-19_17h49.14.888,Trial_Exp,2022.1.2,60.9272483990545,
