trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,image.started,image.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,12.92753870994784,None,12.92753870994784,None,0,,,space,3.471462741144933,14.904962843982503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,findmefile,001,2022-10-25_18h24.38.252,Trial_Exp,2022.1.2,59.97893932783774,
,,,,,,,,,,,,,,,18.405210025957786,None,33.409655962954275,None,33.409655962954275,None,0,,,space,4.967691887053661,35.377164777950384,None,,,,,,,,,,,,,,,,,findmefile,001,2022-10-25_18h24.38.252,Trial_Exp,2022.1.2,59.97893932783774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.36194702598732,None,space,12.422539771068841,40.36194702598732,None,,,,,,,,,,,findmefile,001,2022-10-25_18h24.38.252,Trial_Exp,2022.1.2,59.97893932783774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.36192445257912,41.36212750291452,40.36194702598732,None,40.36194702598732,None,52.79983368690591,None,52.80408905259101,53.81518049596343,,,,,,,
