trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,image.started,image.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_31.started,polygon_31.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_6.started,polygon_6.stopped,sound_6.started,sound_6.stopped,polygon_7.started,polygon_7.stopped,sound_7.started,sound_7.stopped,polygon_8.started,polygon_8.stopped,sound_8.started,sound_8.stopped,polygon_9.started,polygon_9.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_9.started,sound_9.stopped,polygon_24.started,polygon_24.stopped,sound_24.started,sound_24.stopped,polygon_10.started,polygon_10.stopped,sound_10.started,sound_10.stopped,polygon_11.started,polygon_11.stopped,sound_11.started,sound_11.stopped,polygon_12.started,polygon_12.stopped,sound_12.started,sound_12.stopped,polygon_13.started,polygon_13.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_13.started,sound_13.stopped,polygon_25.started,polygon_25.stopped,sound_25.started,sound_25.stopped,polygon_14.started,polygon_14.stopped,sound_14.started,sound_14.stopped,polygon_15.started,polygon_15.stopped,sound_15.started,sound_15.stopped,polygon_16.started,polygon_16.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,polygon_17.started,polygon_17.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_18.started,polygon_18.stopped,sound_18.started,sound_18.stopped,polygon_19.started,polygon_19.stopped,sound_19.started,sound_19.stopped,polygon_20.started,polygon_20.stopped,sound_20.started,sound_20.stopped,polygon_21.started,polygon_21.stopped,sound_21.started,sound_21.stopped,polygon_22.started,polygon_22.stopped,sound_22.started,sound_22.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_23.started,polygon_23.stopped,sound_23.started,sound_23.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.55016462196363,None,346.5572024651221,None,349.8003242809791,None,349.8099160549929,None,353.81734886200866,None,353.8266147480346,None,357.57674477796536,None,lshift,1,0.5606275289901532,357.57674477796536,None,357.57678293397765,None,358.4032094979775,None,358.410595712997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.65773834998254,None,368.66282302914186,None,373.9057553120074,None,373.91518759202444,None,377.90688483498525,None,377.9164878520416,None,381.6553709579748,None,lshift,1,0.8509740629815497,381.6553709579748,None,381.66616880697546,None,382.7748644200037,None,382.7829072050401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0351134049706,None,390.0363302721409,None,396.2783992429613,None,396.28808073500403,None,400.28230627498124,None,400.2891376090003,None,404.042067413975,None,rshift,1,0.8092632769839838,404.042067413975,None,404.0444134950114,None,405.117102330958,None,405.12562482802895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.3731113469694,None,414.3814511841512,None,416.6182486040052,None,416.6272406999953,None,420.61935424798867,None,420.6283724760171,None,424.37977560795844,None,lshift,1,1.0985592280048877,424.37977560795844,None,424.3796949399577,None,425.7385588379693,None,425.7464965699939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.98921893996885,None,432.9976083951653,None,437.2403627189924,None,437.24973920999327,None,441.24101651698584,None,441.25104213103185,None,445.00226461398415,None,lshift,1,1.3810700330068357,445.00226461398415,None,445.00210782799985,None,446.6448622919852,None,446.65237029000417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.9055973860086,None,455.90517337415366,None,462.14739656599704,None,462.15661704201483,None,466.1499033930013,None,466.1599248210434,None,469.91002881200984,None,rshift,1,0.7363025369704701,469.91002881200984,None,469.90995244095683,None,470.9192077119951,None,470.92661102900746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.1799789519864,None,480.17884691611397,None,486.421050231962,None,486.43054769804,None,490.42712307896,None,490.43179429402807,None,494.1831226749928,None,rshift,1,0.734222040977329,494.1831226749928,None,494.1831656439637,None,495.19257273495896,None,495.19984407203737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.4447092489572,None,504.452744673111,None,506.69448268797714,None,506.702979441022,None,510.69466162798926,None,510.70427953701,None,514.4555450439802,None,lshift,1,0.7557941940031014,514.4555450439802,None,514.4556673729851,None,515.4800364190014,None,515.48900586901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.7434130199836,None,522.7422507641488,None,528.9858796379995,None,528.9934082220309,None,532.984163207002,None,532.9942795970012,None,536.7448866409832,None,rshift,1,0.75244642799953,536.7448866409832,None,536.7463701910049,None,537.7707019349909,None,537.7783858310315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.272754806967,None,space,0,24.070581850013696,545.272754806967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.3713321899995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.8737558569992,None,575.8730430881435,None,579.8668078359915,None,579.8761729151186,None,583.8681595569942,None,583.8768880671298,None,587.8700396079803,None,lshift,1,0.6513087149942294,587.8700396079803,None,587.8793719301059,None,589.536879917956,None,589.544168883079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.538905998983,None,597.5456496811996,None,602.5375379250036,None,602.5472306821205,None,606.5391567029874,None,606.5488028811117,None,610.5396670830087,None,lshift,1,1.1126662450260483,610.5396670830087,None,610.5497090970923,None,612.6769409399712,None,612.6833273261029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.6841035789694,None,621.6861885672145,None,628.6781730490038,None,628.6878473261197,None,632.6788383779931,None,632.6884647321015,None,636.6807556399726,None,rshift,1,0.7825934420106933,636.6807556399726,None,636.6904152411328,None,638.4865629609558,None,638.4929744370922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.4859375539818,None,649.4935932312103,None,654.4851300760056,None,654.4959831661138,None,658.4872556289774,None,658.4965563671024,None,662.4868411799544,None,rshift,1,0.7574915160075761,662.4868411799544,None,662.4970118461235,None,664.255944909004,None,664.2655969311193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.2725014389725,None,676.2687034792209,None,680.2776422039606,None,680.2864631341247,None,684.2802700019674,None,684.2883951991273,None,688.278049451008,None,lshift,1,1.2002991040353663,688.278049451008,None,688.288323481119,None,690.4982441379689,None,690.5060379430827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.5036755019682,None,702.5103183892381,None,707.5003134679864,None,707.5104602651147,None,711.5032643079758,None,711.5119534731086,None,715.5030799710075,None,lshift,0,-25.08274327701656,715.5030799710075,None,715.5133431580791,None,716.5121457589557,None,716.5198997681321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.5153828529874,None,727.5165060832107,None,734.5113008259796,None,734.520991297107,None,738.5281383789843,None,738.5362643770816,None,742.5276726899901,None,rshift,1,-24.942333964980207,742.5276726899901,None,742.5374710420904,None,743.5346646929975,None,743.5444924871147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2022-05-17_14h16.54.987,Trial_Exp,2022.1.2,60.01546045665625,
