text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12.68935150897596,None,12.68935150897596,None,0,,,space,4.157998692942783,14.678601625957526,None,,,,,,,,,,,,,,11123,001,2022-10-25_18h22.46.222,Trial_Exp,2022.1.2,59.98579982149724,
,,,,,,,,,,,18.863747279974632,None,33.86740823101718,None,33.86740823101718,None,0,,,space,3.3379386090673506,35.834349865908735,None,11123,001,2022-10-25_18h22.46.222,Trial_Exp,2022.1.2,59.98579982149724,
