text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
24.38059805901139,None,24.38059805901139,None,0,,,space,1.9427641139773186,25.362147290987195,None,,,,,,,,,,,,,,trial,001,2022-05-13_12h58.15.758,Trial_Exp,2022.1.2,59.94923247479271,
,,,,,,,,,,,27.329904801998055,None,42.33456769201439,None,42.33456769201439,None,0,,,space,4.834762740996666,43.301123414014,None,trial,001,2022-05-13_12h58.15.758,Trial_Exp,2022.1.2,59.94923247479271,
