text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
109.62923663598485,None,109.62923663598485,None,0,,,space,0.5494653649802785,110.59779588397942,None,,,,,,,,,,,,,,check,001,2022-05-13_15h11.32.556,Trial_Exp,2022.1.2,60.021474002245775,
,,,,,,,,,,,111.16439579299185,None,126.16876823100029,None,126.16876823100029,None,0,,,space,0.7648790089879185,127.13536382597522,None,check,001,2022-05-13_15h11.32.556,Trial_Exp,2022.1.2,60.021474002245775,
