trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,19.4844681279792,None,space,12.906922146008583,19.4844681279792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cal,001,2022-05-14_11h58.42.937,Trial_Exp,2022.1.2,59.9966236381039,
0,0,0,0,,,,,,,19.479894855839667,20.48349495299044,19.4844681279792,None,32.42430499699549,None,32.422106012393485,None,37.43938103999244,None,37.438964866375315,None,41.423386875976576,None,41.42325843138387,None,45.423875448992476,None,45.423774965381014,None,lshift,1,2.4684904210153036,45.423875448992476,None,47.92508809998981,None,47.92492232539807,48.92516769398935,,,,,,,,cal,001,2022-05-14_11h58.42.937,Trial_Exp,2022.1.2,59.9966236381039,
1,0,1,0,,,,,,,,,,,54.92687160699279,None,54.92660179438535,None,59.92830136598786,None,59.927971516398244,None,63.929667224991135,None,63.92922862538835,None,67.93086795997806,None,67.93068531238241,None,lshift,0,0.9214986050210427,67.93086795997806,None,68.88097006597673,None,68.88082427940098,69.88107159998617,,,,,,,,cal,001,2022-05-14_11h58.42.937,Trial_Exp,2022.1.2,59.9966236381039,
2,0,2,0,,,,,,,,,,,75.88264786999207,None,75.88248840839951,None,80.88411920898943,None,80.88374562038807,None,84.87486185997841,None,84.88445491438033,None,88.88828502499382,None,88.88941495040199,None,lshift,1,1.2280801919987425,88.88828502499382,None,90.12774100498063,None,90.13591089138644,91.12506790799671,,,,,,,,cal,001,2022-05-14_11h58.42.937,Trial_Exp,2022.1.2,59.9966236381039,
3,0,3,0,,,,,,,,,,,97.13949698000215,None,97.13926283739856,None,102.14081580998027,None,102.14058021838427,None,106.13083788700169,None,106.14039754539844,None,110.14271110997652,None,110.14259943338111,None,lshift,0,1.0236593010195065,110.14271110997652,None,111.19375944597414,None,111.1934797453985,112.19364024797687,,,,,,,,cal,001,2022-05-14_11h58.42.937,Trial_Exp,2022.1.2,59.9966236381039,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.19674220698653,None,space,0,3.3316148019803222,118.19674220698653,None,cal,001,2022-05-14_11h58.42.937,Trial_Exp,2022.1.2,59.9966236381039,
