trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,text_7.started,text_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_31.started,sound_31.stopped,text_10.started,text_10.stopped,polygon_26.started,polygon_26.stopped,sound_26.started,sound_26.stopped,polygon_27.started,polygon_27.stopped,sound_27.started,sound_27.stopped,polygon_28.started,polygon_28.stopped,sound_28.started,sound_28.stopped,polygon_29.started,polygon_29.stopped,sound_29.started,sound_29.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,polygon_30.started,polygon_30.stopped,sound_30.started,sound_30.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,12.581383079999796,None,12.581383079999796,None,0,,,space,1.168722288999561,13.559673828000086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,001,2022-05-10_15h55.37.495,Trial_Exp,2022.1.2,59.99037826304505,
,,,,,,,,,,,,,,,14.759751831999893,None,29.757171217999712,None,29.757171217999712,None,0,,,space,4.153205485999933,30.720202755000173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,001,2022-05-10_15h55.37.495,Trial_Exp,2022.1.2,59.99037826304505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.889679855000395,None,space,7.804710447999241,34.889679855000395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,001,2022-05-10_15h55.37.495,Trial_Exp,2022.1.2,59.99037826304505,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8980521878997,35.887134145000346,34.889679855000395,None,42.71819104699989,None,42.718155666899655,None,47.719574859000204,None,47.71960689890002,None,51.72094015200037,None,51.72087841090015,None,55.70984616900023,None,55.72061014890041,56.72226417599995,rshift,0,8.619544647000112,55.70984616900023,None,64.35749061499973,None,64.35768506990044,65.35761469699992,trial,001,2022-05-10_15h55.37.495,Trial_Exp,2022.1.2,59.99037826304505,
