text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
16.560945644043386,None,16.560945644043386,None,0,,,space,7.017460554954596,18.539138828986324,None,,,,,,,,,,,,,,findmefile,001,2022-10-25_18h26.07.595,Trial_Exp,2022.1.2,59.98619308439864,
,,,,,,,,,,,25.58631831803359,None,40.59597364603542,None,40.59597364603542,None,0,,,space,11.13701593899168,42.56276442494709,None,findmefile,001,2022-10-25_18h26.07.595,Trial_Exp,2022.1.2,59.98619308439864,
