text_6.started,text_6.stopped,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_8.started,text_8.stopped,text_4.started,text_4.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
30.698422542976914,None,30.698422542976914,None,0,,,space,4.131009692006046,31.683895625988953,None,,,,,,,,,,,,,,trial2,001,2022-05-13_13h01.22.267,Trial_Exp,2022.1.2,60.00059856116914,
,,,,,,,,,,,35.83411058600177,None,50.83714966897969,None,50.83714966897969,None,0,,,space,2.9730893730011303,51.8047940969991,None,trial2,001,2022-05-13_13h01.22.267,Trial_Exp,2022.1.2,60.00059856116914,
