,index,timestamp,label,duration
0,5,408.80406931100015,start_of_experiment,0.0
1,13,409.05602322,Ready_Tone,0.0
2,102,412.0481859010001,Reference_tone,0.0
3,222,416.06479934499976,comparison_tone,0.0
4,341,420.0495917479998,Answer_tone,0.0
5,372,421.08364617000007,feedback_tone,0.0
