,pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
0,964.3893283829984,0,1,1.0,0.5907197775784592,0.5598494534368434,30.87230602478164,pye3d 0.3.0 real-time,113.41819729506416,84.50890494012606,29.03689797944616,30.87230602478164,30.05675525966464,2.4922158114050363,1.0,,4.716939953390956,-2.1489695730731078,35.77756834661574,10.392304845413264,0.6024063523665841,-3.854855777442559,26.38818255713071,-0.3959211803568634,-0.1641489765499286,-0.9034940688474048,1.2461079057025182,1.7356915502175048,-1.9838035171986976,133.1236165024519,78.97008629941053,197.0460073029851,197.0460073029851,0.0
1,964.3893283829984,0,1,1.0,0.5908706585566202,0.5594569047292073,30.88463020324707,2d c++,113.4471664428711,84.58427429199219,27.662919998168945,30.88463020324707,38.55985641479493,,,,,,,,,,,,,,,,,,,,,
2,964.3904523829988,0,0,1.0,0.4595481313462456,0.2423301077331215,32.98163570148921,pye3d 0.3.0 real-time,88.23324121847917,145.47261931524065,28.19591923836613,32.98163570148921,167.42136372684826,2.3947427498301965,1.0,,6.070754695616468,4.452181982552388,31.940670285106023,10.392304845413264,0.6432939123746033,4.4635811268923336,23.0782473937134,-0.5222576573701379,0.0010968831755331,-0.8527870403363053,1.1973713749150985,1.5696994433994105,-2.120292891230808,149.46376399364073,135.16496453538045,220.6336863759892,220.6336863759892,0.0
3,964.3904523829988,0,0,1.0,0.4595603942871094,0.2423697312672933,32.975975036621094,2d c++,88.235595703125,145.4650115966797,28.08367729187012,32.975975036621094,166.52612304687497,,,,,,,,,,,,,,,,,,,,,
4,964.394335383,0,1,1.0,0.5908894141515096,0.5593610604604085,30.869796752929688,2d c++,113.45076751708984,84.60267639160156,27.64837455749512,30.869796752929688,39.22751998901367,,,,,,,,,,,,,,,,,,,,,
5,964.394335383,0,1,1.0,0.5907535844823376,0.5597619120307322,30.85724360747638,pye3d 0.3.0 real-time,113.42468822060884,84.5257128900994,29.00312003292937,30.85724360747638,30.262529988883003,2.490679321198245,1.0,,4.716939953390956,-2.1489695730731078,35.77756834661574,10.392304845413264,0.5916883504695631,-3.880903658618762,26.397658776906678,-0.3969525205702668,-0.1666554350847454,-0.9025822191743124,1.2453396605991225,1.738233015122454,-1.985132714173298,133.1236165024519,78.97008629941053,197.0460073029851,197.0460073029851,0.0
6,964.395458383,0,0,1.0,0.4591998259226481,0.241934061050415,32.9871711730957,2d c++,88.16636657714844,145.5486602783203,28.17115592956543,32.9871711730957,167.61959838867188,,,,,,,,,,,,,,,,,,,,,
7,964.395458383,0,0,1.0,0.459197114099055,0.2419447779564917,32.985353358741115,pye3d 0.3.0 real-time,88.16584590701856,145.5466026323536,28.178637810070608,32.985353358741115,167.35606163480355,2.395160890303337,1.0,,6.070754695616468,4.452181982552388,31.940670285106023,10.392304845413264,0.6345391362598791,4.473201182439564,23.083632485398635,-0.5231000860945597,0.0020225734521686,-0.8522688596472918,1.1975804451516685,1.5687737519637337,-2.121281930141352,149.46376399364073,135.16496453538045,220.6336863759892,220.6336863759892,0.0
8,964.3993423829996,0,1,0.9376096725463868,0.5909863338811012,0.5597949878078681,30.799511996994568,pye3d 0.3.0 real-time,113.46937610517143,84.51936234088934,29.03145599578128,30.799511996994568,29.67968637814127,2.4870429056248766,1.0,,4.716939953390956,-2.1489695730731078,35.77756834661574,10.392304845413264,0.645453561933846,-3.791939651320795,26.358245234726944,-0.3917789606849433,-0.1580948694911338,-0.9063747890388428,1.2435214528124383,1.7295572857328811,-1.978790294685588,133.1236165024519,78.97008629941053,197.0460073029851,197.0460073029851,0.0
9,964.3993423829996,0,1,0.9376096725463868,0.5910933415095011,0.5594022274017334,30.812339782714844,2d c++,113.48992156982422,84.59477233886719,27.87126922607422,30.812339782714844,39.33616638183593,,,,,,,,,,,,,,,,,,,,,
10,964.4004653829998,0,0,1.0,0.4599197050687205,0.2418573904032381,32.94683734363089,pye3d 0.3.0 real-time,88.30458337319433,145.56338104257827,28.126297071550123,32.94683734363089,167.430088251882,2.3913347370720213,1.0,,6.070754695616468,4.452181982552388,31.940670285106023,10.392304845413264,0.6155490672674944,4.4661779578284,23.09530225064269,-0.5249274063353402,0.0013467633488627,-0.8511459359631194,1.1956673685360106,1.5694495630389134,-2.123426707731391,149.46376399364073,135.16496453538045,220.6336863759892,220.6336863759892,0.0
11,964.4004653829998,0,0,1.0,0.4599501291910807,0.2418762842814127,32.94538497924805,2d c++,88.3104248046875,145.55975341796875,27.915681838989254,32.94538497924805,167.08810424804693,,,,,,,,,,,,,,,,,,,,,
12,964.4043483829992,1,1,0.9772935509681702,0.5911174550165175,0.5597793732440937,30.811126313121683,pye3d 0.3.0 real-time,113.49455136317135,84.522360337134,29.093586076056155,30.811126313121683,29.249335038374696,2.4886791443920946,1.0,,4.716939953390956,-2.1489695730731078,35.77756834661574,10.392304845413264,0.6780115527277513,-3.732792508007575,26.334128174459632,-0.3886460665600876,-0.1524034329721863,-0.9086954542450756,1.2443395721960473,1.7237959870109951,-1.9749489023814808,133.1236165024519,78.97008629941053,197.0460073029851,197.0460073029851,0.0
