,pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
0,398.52401384999393,0,1,0.7935835123062134,0.6589591900507609,0.6179150342941284,21.199649810791016,2d c++,126.5201644897461,73.36031341552734,18.99392890930176,21.199649810791016,29.29289627075195,,,,,,,,,,,,,,,,,,,,,
1,398.52401384999393,0,1,0.7935835123062134,0.6590270218617459,0.6179786228929618,21.183336494810025,pye3d 0.3.0 real-time,126.5331881974552,73.34810440455134,18.659209442659563,21.183336494810025,23.057214912016207,2.240319022080204,0.1,,10.06154159867416,-1.4576234295309314,42.22763802921244,10.392304845413264,4.081419483025688,-2.754300087131146,33.82783034524927,-0.57543751887608,-0.124772769552898,-0.8082718712462041,1.120159511040102,1.6958951345019344,-2.1894879250153667,163.36563509291207,86.14542523165507,166.06157150976918,166.06157150976918,0.0
2,398.5246398499876,0,0,0.9462973475456238,0.2533478198863676,0.2387484813378512,25.70819115136852,pye3d 0.3.0 real-time,48.64278141818258,146.16029158313256,23.197243154390968,25.70819115136852,159.7739917892119,2.4370253493832217,1.0,,-1.690177806317973,4.65349041639044,40.42987777312165,10.392304845413264,-5.110310789249079,5.395878705840971,30.644605676406435,-0.3291024497265985,0.0714363464595817,-0.9415882465220444,1.2185126746916108,1.4992990819657068,-1.9070420700653512,84.0188330988786,128.47115584253447,174.0804659545495,174.0804659545495,0.0
3,398.5246398499876,0,0,0.9462973475456238,0.2533546487490336,0.2387886842091878,25.693363189697266,2d c++,48.64409255981445,146.15257263183594,23.088035583496094,25.693363189697266,157.9020233154297,,,,,,,,,,,,,,,,,,,,,
4,398.5320828499971,0,1,0.8565391302108765,0.6579229190049743,0.6180059792388983,21.20270825467117,pye3d 0.3.0 real-time,126.32120044895508,73.34285198613152,18.55851253306851,21.20270825467117,22.168416902829563,2.243529562636879,0.1,,10.06154159867416,-1.4576234295309314,42.22763802921244,10.392304845413264,3.950214042037681,-2.7310523853851,33.91920531359828,-0.5880627683216749,-0.122535758409378,-0.7994793108172884,1.1217647813184397,1.6936408218277408,-2.204989788874349,163.36563509291207,86.14542523165507,166.06157150976918,166.06157150976918,0.0
5,398.5320828499971,0,1,0.8565391302108765,0.6579023599624634,0.6179846525192261,21.208030700683597,2d c++,126.31725311279295,73.3469467163086,18.68162727355957,21.208030700683597,24.11414146423341,,,,,,,,,,,,,,,,,,,,,
6,398.53270884999074,0,0,0.9443002343177797,0.2535853981971741,0.2389667828877767,25.670080184936523,2d c++,48.68839645385742,146.11837768554688,23.0571403503418,25.670080184936523,156.3278350830078,,,,,,,,,,,,,,,,,,,,,
7,398.53270884999074,0,0,0.9443002343177797,0.2535884572867823,0.2388975055346275,25.696966561331823,pye3d 0.3.0 real-time,48.6889837990622,146.13167893735152,23.174737999853896,25.696966561331823,159.7168580014178,2.43568408295202,1.0,,-1.690177806317973,4.65349041639044,40.42987777312165,10.392304845413264,-5.121821893139444,5.404338733685767,30.6492824095562,-0.3302101062148939,0.0722504130185058,-0.9411382276648864,1.2178420414760098,1.4984829063253178,-1.908239308701937,84.0188330988786,128.47115584253447,174.0804659545495,174.0804659545495,0.0
8,398.54015185000026,1,1,0.7643165588378906,0.6573305527369181,0.6179502010345459,21.26947593688965,2d c++,126.20746612548828,73.35356140136719,18.38801383972168,21.26947593688965,20.552982330322266,,,,,,,,,,,,,,,,,,,,,
9,398.54015185000026,1,1,0.7643165588378906,0.6573057087293108,0.6179370154553001,21.27347347726295,pye3d 0.3.0 real-time,126.20269607602768,73.35609303258238,18.605782986483945,21.27347347726295,22.069993315888368,2.2516369402977,0.1,,10.06154159867416,-1.4576234295309314,42.22763802921244,10.392304845413264,3.938208153782785,-2.7301559564548006,33.92791222105495,-0.5892180354576457,-0.1224494994953417,-0.798641488256635,1.12581847014885,1.693553908405469,-2.206427668375867,163.36563509291207,86.14542523165507,166.06157150976918,166.06157150976918,0.0
10,398.5407778499939,1,0,0.9928501844406128,0.2536186377207438,0.2390068372090658,25.72198486328125,2d c++,48.69477844238281,146.11068725585938,23.06647109985352,25.72198486328125,160.54908752441412,,,,,,,,,,,,,,,,,,,,,
