,index,timestamp,label,duration
0,4,1751.213168304006,start_of_experiment,0.0
1,12,1751.4654540129704,Ready_Tone,0.0
2,221,1758.4656252679997,Reference_tone,0.0
3,340,1762.4665981679573,comparison_tone,0.0
4,459,1766.4660102089983,Answe_tone,0.0
5,516,1768.3675375569728,feedback_tone,0.0
6,815,1778.369970923988,End_of_Trial,0.0
