,index,timestamp,label,duration
0,4,1402.5347927260154,start_of_experiment,0.0
1,12,1402.7910447030154,Ready_Tone,0.0
2,131,1406.7952248800138,Reference_tone,0.0
3,251,1410.7964642409934,comparison_tone,0.0
4,370,1414.798425527988,Answe_tone,0.0
5,411,1416.179858752992,feedback_tone,0.0
6,740,1427.1832775300136,End_of_Trial,0.0
