,index,timestamp,label,duration
0,5,747.8800869030001,start_of_experiment,0.0
1,13,748.1316236570001,Ready_Tone,0.0
2,222,755.1327641369999,Reference_tone,0.0
3,341,759.133737054,comparison_tone,0.0
4,461,763.1352097049999,Answe_tone,0.0
5,504,764.586297753,feedback_tone,0.0
